0.5833872247494187,-0.4168790135013005,C1
-0.6308905884494012,-0.3606481193407838,C1
0.2630299788849153,-0.0743332309261,C3
0.5365742306212384,-0.6997808087119957,C2
-0.8343278644781,-0.04520623822815817,C3
0.15810312965669637,-0.13706476919515254,C3
-0.3896308162569837,0.6089151666615988,C1
0.3845620808674566,-0.3125467148635934,C1
0.03324558972626579,0.9520688349680986,C3
0.5118817320015416,0.05516849292084158,C2
-0.44426075014251976,-0.07944543601733,C1
0.1447388048079694,-0.2447069647077562,C1
-0.9502341218223045,0.3603908695037745,C3
-0.6066791565738006,0.8373252742784598,C1
-0.1570699763113006,-0.2097782758209863,C3
0.3957151122414584,-0.8472793467025395,C2
-0.35363601803162537,-0.5331158647433929,C2
-0.5708334367576384,0.23270026392398369,C2
-0.7102719450533799,0.5359222574645401,C1
0.40665306870418627,-0.9645384819743623,C3
-0.587641269379602,-0.6830841869828732,C2
0.6509277116335044,-0.855117176382473,C2
-0.6134946884641332,-0.8964349800593918,C2
0.4963835062888653,-0.8858570098527956,C2
-0.5619526035909823,-0.7489452193154171,C2
-0.5102034862611582,0.8215039002115625,C1
-0.8179602355672073,-0.2217016833754395,C1
-0.25579177884245263,0.9418327335984813,C3
-0.39511591984801053,-0.7697620009840711,C2
-0.6540895861454075,-0.06373082364757421,C3
0.9018795309632546,-0.8745398654667194,C3
-0.37730098684157554,-0.6762302522148256,C2
-0.4816418083932912,-0.0430420069062214,C3
-0.44773332344360717,-0.5779090333938639,C2
0.24456379231892034,-0.5810444668160661,C2
0.6228064648720275,0.2321000998063092,C2
-0.7211143967116918,-0.6997170338234557,C2
0.05360322713659671,-0.3118689542650983,C3
-0.19898751329471076,-0.6851272521984397,C2
-0.5584092907881872,0.10843024750483132,C2
0.7860251235771181,0.03252263976531378,C3
-0.37944241812461144,-0.646432800652295,C2
0.5423974724185938,-0.9718483160613482,C3
0.8028867401779132,-0.06299010207261868,C3
0.7713323761903392,0.3853517290797075,C2
-0.08058320100119198,-0.8691039736219548,C3
0.8218075943784395,-0.22988395412800955,C1
0.4812170076273634,-0.028642544087752908,C3
-0.7448357167707071,-0.5667955094960195,C2
0.25777046475538734,0.9915840236530171,C3
0.8350203335121877,-0.295317207616955,C1
0.5992631801073245,-0.5028593816643954,C2
-0.37725398464031557,-0.18824824154270958,C1
0.32637980937727207,-0.7531196388246906,C2
0.9856921595935519,-0.8189397036023471,C3
0.7692104573645444,0.514123782927064,C1
-0.9851870046113702,0.7792738337435925,C3
0.7575749524563653,0.6766027376323678,C1
-0.8997192115279424,0.5007487977831535,C1
-0.8517240559514443,0.7199957957601064,C1
0.2281409363829756,-0.8712588972289239,C3
-0.1795070596323094,-0.6612903497514913,C2
-0.06198932546570912,-0.02334528050619844,C3
-0.02126531026074141,-0.32111018936344093,C3
0.8212758598427314,-0.04158453342545698,C3
-0.9265306945725869,0.19247122845344156,C3
0.9411956694904848,0.542131885019655,C1
0.6827546534966544,0.5574082927323738,C1
-0.37922332725721364,-0.1912154962658721,C1
-0.7061047717275699,0.1680513545353799,C2
0.671230282635497,-0.33223797310636294,C1
0.08235427256918437,0.31096516324127266,C3
-0.6767165738515302,-0.8263586283820488,C2
0.5058532268640579,-0.18468694316057288,C1
0.8755620580674126,-0.1563129569333208,C3
-0.18520579361718137,-0.29674207633156646,C1
0.3887226868287159,-0.10687752564976605,C1
0.42584331949228504,-0.8353394605706548,C2
-0.36904118630718497,-0.6146946239955196,C2
-0.4862834370816733,-0.9583177815532251,C3
-0.08003648289858578,-0.5634841427710151,C2
0.14691304711911202,-0.06727077717421248,C3
-0.4916186945501615,-0.1798545667482072,C1
0.8263432233023544,0.011501152987368757,C3
-0.2757639841246431,0.5826524603029131,C1
0.3815027510944793,0.7057375918727744,C1
-0.7952245062882801,0.6137278729747975,C1
-0.1629534133791013,0.4915820493539629,C2
0.251624887943239,-0.49430697308109517,C1
0.083319595891439,0.2333121806420122,C3
-0.4129039369132663,0.49223007555883735,C2
-0.032395157480870296,-0.2654867900071207,C3
-0.3940488581204682,-0.22587721495143964,C1
-0.23144786477457968,0.46559884967690146,C2
-0.4061261622423793,-0.8802355391407004,C2
-0.07554596438629924,-0.20608712003005025,C3
-0.6766466445824337,0.2707669207225396,C2
0.35673833005895683,-0.5335273161363638,C2
-0.060360317650445916,-0.6119160427182537,C3
-0.23674985313141117,-0.41825685794146916,C1
-0.8861176611834558,-0.458361083322264,C1
0.8515994576066614,0.8356591446905963,C3
-0.9324826334430243,-0.9234735836004575,C3
0.6410529046176414,0.4384412480546427,C2
-0.7385795586222799,-0.41856574599461593,C1
0.682152179091879,0.772578700875308,C1
0.2952978494078973,-0.8599890336393048,C2
0.326444177855842,0.598680867343534,C1
-0.12276121972249676,0.5634824290736258,C1
-0.9755886307174175,0.4147275860213364,C3
-0.39969249390051464,0.3828984703211782,C2
-0.9621063371397303,0.43557553257630044,C3
0.7025047246614944,0.5219692321696827,C1
-0.07600332408748445,-0.41659263077961994,C1
-0.011617082803704992,0.776528949046009,C3
0.6806839558035451,0.8661371658122103,C1
-0.3449481140129178,0.49424225503632013,C2
0.5399543540326996,0.5696152869073567,C1
0.8922643407936182,0.17824802960722352,C3
-0.9472921732711328,-0.1991980797181201,C3
0.8157254094946107,0.13101149924193778,C3
0.3301078649399576,-0.9070911585523853,C2
-0.4552790804290112,-0.29026455676721175,C1
-0.9105502273517305,0.019835818795603144,C3
-0.9503848692808721,-0.7177414259003774,C3
-0.5017510215573393,0.06605579520019633,C2
-0.22828045037678546,-0.44755261908414656,C1
-0.2815348431284783,0.3594329156902949,C2
0.9574885723588638,-0.433334105861501,C3
-0.4765175044186767,0.2982832890537017,C2
0.1509505971044267,-0.582013987039548,C2
-0.6063316880272718,0.590318359031226,C1
0.35273683715076265,0.4323791711276117,C2
-0.9079636545345842,0.7699379741379031,C3
-0.018977953154188265,0.4512079661718864,C3
-0.12025677357356312,0.871668558421365,C3
0.9591458340052177,0.7169152514056154,C3
-0.7481493349176633,-0.3886302616817543,C1
0.006635462697610395,-0.1761151288471905,C3
0.3569885350470119,-0.8368384347085949,C2
-0.4751952245367552,-0.7859717790125276,C2
0.11025703459462677,-0.5811484728760081,C2
-0.6549440750986633,-0.22327239049952685,C1
0.4169096136992234,0.4779697071105202,C2
-0.9525344986846702,0.2553455460793692,C3
-0.1049386273267583,-0.9596520847770449,C3
0.5591879980394545,-0.6324119262792769,C2
-0.981129741626972,0.35950703104795756,C3
0.30666377668364486,0.8145877228160185,C1
-0.30065736704155865,0.46394473437848016,C2
